"playerID","tmID","GP","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","center","forward","guard","allstar","minutesPerGame","pointsPerGame","assistsPerGame","oReboundsPerGame","dReboundsPerGame","reboundsPerGame","stealsPerGame","blocksPerGame","turnoversPerGame","fgAttemptedPerGame","fgMadePerGame","ftAttemptedPerGame","ftMadePerGame","threeAttemptedPerGame","threeMadePerGame","GPRatio","healthy","lgPoints","lgAssists","lgRebounds","lgDRebounds","lgORebounds","tmPoints","tmAssists","tmRebounds","tmDRebounds","tmORebounds","ftPct","fgPct","threePct","efgPct","astTovRatio","dReboundPct","oReboundPct","totalGameScore","avgGameScore"
"Edmond Sumner","IND",23,210,66,9,15,24,10,12,5,10,26,64,22,24,15,27,7,0,0,1,0,9.1304347826087,2.8695652173913,0.434782608695652,0.391304347826087,0.652173913043478,1.04347826086957,0.521739130434783,0.217391304347826,0.434782608695652,2.78260869565217,0.956521739130435,1.04347826086957,0.652173913043478,1.17391304347826,0.304347826086957,0.280487804878049,0,0.000211247319399545,0.000146631866037127,0.000188195440965443,0.000152296633229095,0.000309970724987085,0.00745173309246923,0.00469924812030075,0.00680272108843537,0.00542299349240781,0.0118110236220472,0.625,0.34375,0.259259259259259,0.3984375,1,0.625,0.375,42.1,1.8304347826087
"Caleb Swanigan","TOT",21,178,43,17,47,64,11,6,1,18,28,53,18,9,6,7,1,0,1,0,0,8.47619047619048,2.04761904761905,0.523809523809524,0.80952380952381,2.23809523809524,3.04761904761905,0.285714285714286,0.0476190476190476,0.857142857142857,2.52380952380952,0.857142857142857,0.428571428571429,0.285714285714286,0.333333333333333,0.0476190476190476,0.25609756097561,0,0.000137630829305764,0.00016129505264084,0.00050185450924118,0.000477196117451164,0.000585500258308937,0.00110662171552101,0.00142579390797148,0.00389768574908648,0.00366072123997196,0.00474727729684446,0.666666666666667,0.339622641509434,0.142857142857143,0.349056603773585,0.611111111111111,0.734375,0.265625,23.5,1.11904761904762
"Caleb Swanigan","POR",18,145,35,13,39,52,7,4,0,16,22,44,14,7,6,5,1,0,1,0,0,8.05555555555556,1.94444444444444,0.388888888888889,0.722222222222222,2.16666666666667,2.88888888888889,0.222222222222222,0,0.888888888888889,2.44444444444444,0.777777777777778,0.388888888888889,0.333333333333333,0.277777777777778,0.0555555555555556,0.219512195121951,0,0.000112025093620971,0.000102642306225989,0.000407756788758459,0.000395971246395646,0.000447735491648011,0.00372261221016805,0.00370959194488606,0.0132147395171537,0.0131401617250674,0.0134436401240951,0.857142857142857,0.318181818181818,0.2,0.329545454545455,0.4375,0.75,0.25,14.7,0.816666666666667
"Caleb Swanigan","SAC",3,33,8,4,8,12,4,2,1,2,6,9,4,2,0,2,0,0,1,0,0,11,2.66666666666667,1.33333333333333,1.33333333333333,2.66666666666667,4,0.666666666666667,0.333333333333333,0.666666666666667,3,1.33333333333333,0.666666666666667,0,0.666666666666667,0,0.0365853658536585,0,2.56057356847934e-05,5.86527464148509e-05,9.40977204827213e-05,8.12248710555172e-05,0.000137764766660926,0.000854426999893197,0.00192030724915987,0.00322147651006711,0.00283788577509755,0.00441501103752759,0,0.444444444444444,0,0.444444444444444,2,0.666666666666667,0.333333333333333,8.8,2.93333333333333
"Jayson Tatum","BOS",79,2455,1243,70,407,477,168,84,57,122,168,1036,466,228,195,311,116,0,1,0,0,31.0759493670886,15.7341772151899,2.12658227848101,0.886075949367089,5.15189873417722,6.0379746835443,1.06329113924051,0.721518987341772,1.54430379746835,13.1139240506329,5.89873417721519,2.88607594936709,2.46835443037975,3.93670886075949,1.46835443037975,0.963414634146341,1,0.00397849118202477,0.00246341534942374,0.00374038438918817,0.00413231531494944,0.00241088341656621,0.134874131944444,0.0779582366589327,0.130577607445935,0.142857142857143,0.0870646766169154,0.855263157894737,0.44980694980695,0.372990353697749,0.505791505791506,1.37704918032787,0.853249475890985,0.146750524109015,960.8,12.1620253164557
"Jeff Teague","MIN",42,1264,510,16,90,106,343,43,18,97,90,416,176,153,123,105,35,0,0,1,0,30.0952380952381,12.1428571428571,8.16666666666667,0.380952380952381,2.14285714285714,2.52380952380952,1.02380952380952,0.428571428571429,2.30952380952381,9.90476190476191,4.19047619047619,3.64285714285714,2.92857142857143,2.5,0.833333333333333,0.51219512195122,0,0.00163236564990558,0.00502947300507346,0.000831196530930705,0.000913779799374568,0.000551059066643706,0.0552965412555568,0.169970267591675,0.0288592431255105,0.0327272727272727,0.0173347778981582,0.803921568627451,0.423076923076923,0.333333333333333,0.465144230769231,3.5360824742268,0.849056603773585,0.150943396226415,492.1,11.7166666666667
"Garrett Temple","TOT",75,2040,586,28,188,216,106,76,30,70,204,493,208,107,80,264,90,0,0,1,0,27.2,7.81333333333333,1.41333333333333,0.373333333333333,2.50666666666667,2.88,1.01333333333333,0.4,0.933333333333333,6.57333333333333,2.77333333333333,1.42666666666667,1.06666666666667,3.52,1.2,0.914634146341463,1,0.00187562013891112,0.00155429777999355,0.00169375896868898,0.00190878446980465,0.000964353366626485,0.0150809377975654,0.0137394685677252,0.0131546894031669,0.0146428849598878,0.00781904495950852,0.747663551401869,0.421906693711968,0.340909090909091,0.513184584178499,1.51428571428571,0.87037037037037,0.12962962962963,444.9,5.932
"Garrett Temple","MEM",49,1530,463,18,134,152,69,50,25,54,134,387,166,76,57,210,74,0,0,1,0,31.2244897959184,9.44897959183673,1.40816326530612,0.36734693877551,2.73469387755102,3.10204081632653,1.02040816326531,0.510204081632653,1.10204081632653,7.89795918367347,3.38775510204082,1.55102040816327,1.16326530612245,4.28571428571429,1.51020408163265,0.597560975609756,0,0.00148193195275742,0.00101175987565618,0.0011919044594478,0.00136051659017991,0.000619941449974169,0.0545347467608952,0.0351502801833928,0.0443666082895505,0.049574546799852,0.024896265560166,0.75,0.428940568475452,0.352380952380952,0.524547803617571,1.27777777777778,0.881578947368421,0.118421052631579,341.5,6.96938775510204
"Garrett Temple","LAC",26,510,123,10,54,64,37,26,5,16,70,106,42,31,23,54,16,0,0,1,0,19.6153846153846,4.73076923076923,1.42307692307692,0.384615384615385,2.07692307692308,2.46153846153846,1,0.192307692307692,0.615384615384615,4.07692307692308,1.61538461538462,1.19230769230769,0.884615384615385,2.07692307692308,0.615384615384615,0.317073170731707,0,0.000393688186153698,0.000542537904337371,0.00050185450924118,0.000548267879624741,0.000344411916652316,0.0130269010802796,0.0187817258883249,0.0171489817792069,0.0183923705722071,0.0125628140703518,0.741935483870968,0.39622641509434,0.296296296296296,0.471698113207547,2.3125,0.84375,0.15625,103.4,3.97692307692308
"Milos Teodosic","LAC",15,150,48,3,13,16,32,3,1,21,27,40,17,7,4,27,10,0,0,1,0,10,3.2,2.13333333333333,0.2,0.866666666666667,1.06666666666667,0.2,0.0666666666666667,1.4,2.66666666666667,1.13333333333333,0.466666666666667,0.266666666666667,1.8,0.666666666666667,0.182926829268293,0,0.00015363441410876,0.000469221971318807,0.000125463627310295,0.000131990415465215,0.000103323574995695,0.00508366871425545,0.016243654822335,0.00428724544480171,0.00442779291553134,0.00376884422110553,0.571428571428571,0.425,0.37037037037037,0.55,1.52380952380952,0.8125,0.1875,29.9,1.99333333333333
"Jared Terrell","MIN",14,111,31,1,5,6,12,3,2,10,16,39,12,6,3,17,4,0,0,1,0,7.92857142857143,2.21428571428571,0.857142857142857,0.0714285714285714,0.357142857142857,0.428571428571429,0.214285714285714,0.142857142857143,0.714285714285714,2.78571428571429,0.857142857142857,0.428571428571429,0.214285714285714,1.21428571428571,0.285714285714286,0.170731707317073,0,9.92222257785744e-05,0.000175958239244553,4.70488602413607e-05,5.07655444096982e-05,3.44411916652316e-05,0.00336116231161227,0.00594648166501487,0.00163354206370814,0.00181818181818182,0.00108342361863489,0.5,0.307692307692308,0.235294117647059,0.358974358974359,1.2,0.833333333333333,0.166666666666667,7.5,0.535714285714286
"Emanuel Terry","TOT",3,23,10,3,4,7,2,3,0,2,4,7,4,4,2,0,0,0,1,0,0,7.66666666666667,3.33333333333333,0.666666666666667,1,1.33333333333333,2.33333333333333,1,0,0.666666666666667,2.33333333333333,1.33333333333333,1.33333333333333,0.666666666666667,0,0,0.0365853658536585,0,3.20071696059917e-05,2.93263732074254e-05,5.48903369482541e-05,4.06124355277586e-05,0.000103323574995695,0.000257353887330468,0.000259235255994815,0.000426309378806334,0.000311550743827401,0.000837754817090198,0.5,0.571428571428571,0,0.571428571428571,1,0.571428571428571,0.428571428571429,10,3.33333333333333
"Emanuel Terry","PHO",2,20,9,2,4,6,1,3,0,2,4,6,4,2,1,0,0,0,1,0,0,10,4.5,0.5,1,2,3,1.5,0,1,3,2,1,0.5,0,0,0.024390243902439,0,2.88064526453926e-05,1.46631866037127e-05,4.70488602413607e-05,4.06124355277586e-05,6.88823833304632e-05,0.00102098695405559,0.000510986203372509,0.00181214134702507,0.00156067108856808,0.00267379679144385,0.5,0.666666666666667,0,0.666666666666667,0.5,0.666666666666667,0.333333333333333,8.7,4.35
"Emanuel Terry","MIA",1,3,1,1,0,1,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,3,1,1,1,0,1,0,0,0,1,0,2,1,0,0,0.0121951219512195,0,3.20071696059917e-06,1.46631866037127e-05,7.84147670689344e-06,0,3.44411916652316e-05,0.000115366866635902,0.000502260170768458,0.000263157894736842,0,0.001085776330076,0.5,0,0,0,0,0,1,1.3,1.3
"Daniel Theis","BOS",66,908,374,87,138,225,68,21,42,33,161,266,146,76,56,67,26,1,0,0,0,13.7575757575758,5.66666666666667,1.03030303030303,1.31818181818182,2.09090909090909,3.40909090909091,0.318181818181818,0.636363636363636,0.5,4.03030303030303,2.21212121212121,1.15151515151515,0.848484848484849,1.01515151515152,0.393939393939394,0.804878048780488,1,0.00119706814326409,0.000997096689052465,0.00176433225905102,0.00140112902570767,0.00299638367487515,0.0405815972222222,0.031554524361949,0.0615932110594032,0.0484380484380484,0.108208955223881,0.736842105263158,0.548872180451128,0.388059701492537,0.597744360902256,2.06060606060606,0.613333333333333,0.386666666666667,351.5,5.32575757575758
"Isaiah Thomas","DEN",12,181,97,5,8,13,23,5,1,18,17,99,34,27,17,43,12,0,0,1,0,15.0833333333333,8.08333333333333,1.91666666666667,0.416666666666667,0.666666666666667,1.08333333333333,0.416666666666667,0.0833333333333333,1.5,8.25,2.83333333333333,2.25,1.41666666666667,3.58333333333333,1,0.146341463414634,0,0.00031046954517812,0.000337253291885393,0.000101939197189615,8.12248710555172e-05,0.000172205958326158,0.0106887052341598,0.0102449888641425,0.00341745531019979,0.00282485875706215,0.0051440329218107,0.62962962962963,0.343434343434343,0.27906976744186,0.404040404040404,1.27777777777778,0.615384615384615,0.384615384615385,45,3.75
"Khyri Thomas","DET",26,195,61,4,16,20,8,7,5,4,22,69,22,11,7,35,10,0,0,1,0,7.5,2.34615384615385,0.307692307692308,0.153846153846154,0.615384615384615,0.769230769230769,0.269230769230769,0.192307692307692,0.153846153846154,2.65384615384615,0.846153846153846,0.423076923076923,0.269230769230769,1.34615384615385,0.384615384615385,0.317073170731707,0,0.00019524373459655,0.000117305492829702,0.000156829534137869,0.000162449742111034,0.000137764766660926,0.00694919115971748,0.0043360433604336,0.00542299349240781,0.00581395348837209,0.00427350427350427,0.636363636363636,0.318840579710145,0.285714285714286,0.391304347826087,2,0.8,0.2,34.8,1.33846153846154
"Lance Thomas","NYK",46,783,205,21,96,117,27,17,7,24,83,197,78,36,27,79,22,0,1,0,0,17.0217391304348,4.45652173913043,0.58695652173913,0.456521739130435,2.08695652173913,2.54347826086957,0.369565217391304,0.152173913043478,0.521739130434783,4.28260869565217,1.69565217391304,0.782608695652174,0.58695652173913,1.71739130434783,0.478260869565217,0.560975609756098,0,0.000656146976922831,0.000395906038300243,0.000917452774706533,0.000974698452666206,0.000723265024969864,0.0239067055393586,0.0164034021871203,0.0318974918211559,0.0341515474919957,0.0245040840140023,0.75,0.395939086294416,0.278481012658228,0.451776649746193,1.125,0.82051282051282,0.179487179487179,130.6,2.83913043478261
"Klay Thompson","GSW",78,2652,1680,37,262,299,186,84,47,115,157,1402,655,158,129,599,241,0,0,1,1,34,21.5384615384615,2.38461538461538,0.474358974358974,3.35897435897436,3.83333333333333,1.07692307692308,0.602564102564103,1.47435897435897,17.974358974359,8.3974358974359,2.02564102564103,1.65384615384615,7.67948717948718,3.08974358974359,0.951219512195122,1,0.00537720449380661,0.00272735270829057,0.00234460153536114,0.00266011452706819,0.00127432409161357,0.174093264248705,0.0770824699544136,0.0789543174016372,0.0876254180602007,0.0464240903387704,0.816455696202532,0.467189728958631,0.402337228714524,0.553138373751783,1.61739130434783,0.876254180602007,0.123745819397993,1219.2,15.6307692307692
"Tristan Thompson","CLE",43,1198,470,173,265,438,86,28,16,59,89,380,201,106,68,0,0,1,0,0,0,27.8604651162791,10.9302325581395,2,4.02325581395349,6.16279069767442,10.1860465116279,0.651162790697674,0.372093023255814,1.37209302325581,8.83720930232558,4.67441860465116,2.46511627906977,1.58139534883721,0,0,0.524390243902439,0,0.00150433697148161,0.00126103404791929,0.00343456679761933,0.00269057385371401,0.00595832615808507,0.0548616785339092,0.0506478209658422,0.125214408233276,0.101183657884689,0.196814562002275,0.641509433962264,0.528947368421053,0,0.528947368421053,1.45762711864407,0.605022831050228,0.394977168949772,474.6,11.0372093023256
"Sindarius Thornwell","LAC",64,313,62,5,39,44,18,14,7,20,41,49,17,34,25,15,3,0,0,1,0,4.890625,0.96875,0.28125,0.078125,0.609375,0.6875,0.21875,0.109375,0.3125,0.765625,0.265625,0.53125,0.390625,0.234375,0.046875,0.780487804878049,1,0.000198444451557149,0.000263937358866829,0.000345024975103311,0.000395971246395646,0.000172205958326158,0.00656640542257996,0.00913705583756345,0.0117899249732047,0.013283378746594,0.00628140703517588,0.735294117647059,0.346938775510204,0.2,0.377551020408163,0.9,0.886363636363636,0.113636363636364,42.4,0.6625
"Anthony Tolliver","MIN",65,1079,326,15,162,177,46,17,21,36,91,259,99,60,47,215,81,0,1,0,0,16.6,5.01538461538462,0.707692307692308,0.230769230769231,2.49230769230769,2.72307692307692,0.261538461538462,0.323076923076923,0.553846153846154,3.98461538461538,1.52307692307692,0.923076923076923,0.723076923076923,3.30769230769231,1.24615384615385,0.792682926829268,1,0.00104343372915533,0.000674506583770785,0.00138794137712014,0.00164480363887422,0.000516617874978474,0.0353464165672775,0.022794846382557,0.0481894908793901,0.0589090909090909,0.0162513542795233,0.783333333333333,0.382239382239382,0.376744186046512,0.538610038610039,1.27777777777778,0.915254237288136,0.0847457627118644,262.1,4.03230769230769
"Karl-Anthony Towns","MIN",77,2545,1880,263,691,954,259,67,125,240,292,1314,681,450,376,355,142,1,0,0,1,33.0519480519481,24.4155844155844,3.36363636363636,3.41558441558442,8.97402597402597,12.3896103896104,0.87012987012987,1.62337662337662,3.11688311688312,17.0649350649351,8.84415584415584,5.84415584415584,4.88311688311688,4.61038961038961,1.84415584415584,0.939024390243902,1,0.00601734788592645,0.00379776533036159,0.00748076877837634,0.0070157982374203,0.00905803340795592,0.20383823051068,0.128344895936571,0.259733188129594,0.251272727272727,0.284940411700975,0.835555555555556,0.518264840182648,0.4,0.572298325722983,1.07916666666667,0.724318658280922,0.275681341719078,1630.2,21.1714285714286
"Gary Trent","POR",15,111,40,1,10,11,5,1,2,4,4,50,16,7,3,21,5,0,0,1,0,7.4,2.66666666666667,0.333333333333333,0.0666666666666667,0.666666666666667,0.733333333333333,0.0666666666666667,0.133333333333333,0.266666666666667,3.33333333333333,1.06666666666667,0.466666666666667,0.2,1.4,0.333333333333333,0.182926829268293,0,0.000128028678423967,7.33159330185636e-05,8.62562437758279e-05,0.000101531088819396,3.44411916652316e-05,0.00425441395447777,0.00264970853206147,0.00279542566709022,0.00336927223719677,0.00103412616339193,0.428571428571429,0.32,0.238095238095238,0.37,1.25,0.909090909090909,0.0909090909090909,15.8,1.05333333333333
"Allonzo Trier","NYK",64,1459,695,31,166,197,119,28,14,116,117,518,232,223,179,132,52,0,0,1,0,22.796875,10.859375,1.859375,0.484375,2.59375,3.078125,0.4375,0.21875,1.8125,8.09375,3.625,3.484375,2.796875,2.0625,0.8125,0.780487804878049,1,0.00222449828761643,0.00174491920584181,0.00154477091125801,0.00168541607440198,0.00106767694162218,0.0810495626822157,0.0722964763061968,0.0537077426390404,0.0590537175382426,0.0361726954492415,0.802690582959641,0.447876447876448,0.393939393939394,0.498069498069498,1.02586206896552,0.842639593908629,0.157360406091371,458.2,7.159375
"P.J. Tucker","HOU",82,2802,601,121,358,479,96,132,39,63,252,523,207,59,41,387,146,0,1,0,0,34.1707317073171,7.32926829268293,1.17073170731707,1.47560975609756,4.36585365853659,5.84146341463415,1.60975609756098,0.475609756097561,0.768292682926829,6.3780487804878,2.52439024390244,0.719512195121951,0.5,4.71951219512195,1.78048780487805,1,1,0.0019236308933201,0.00140766591395642,0.00375606734260196,0.00363481297973439,0.00416738419149303,0.0643400064232952,0.0551407237219989,0.138880835024645,0.13700727133563,0.144736842105263,0.694915254237288,0.395793499043977,0.377260981912145,0.535372848948375,1.52380952380952,0.747390396659708,0.252609603340292,623.7,7.60609756097561
"Evan Turner","POR",73,1605,494,37,291,328,283,33,18,114,110,443,204,106,75,52,11,0,0,1,0,21.986301369863,6.76712328767123,3.87671232876712,0.506849315068493,3.98630136986301,4.49315068493151,0.452054794520548,0.246575342465753,1.56164383561644,6.06849315068493,2.79452054794521,1.45205479452055,1.02739726027397,0.712328767123288,0.150684931506849,0.890243902439024,1,0.00158115417853599,0.0041496818088507,0.00257200435986105,0.00295455468464444,0.00127432409161357,0.0525420123378005,0.149973502914679,0.0833545108005083,0.0980458221024259,0.0382626680455016,0.707547169811321,0.460496613995485,0.211538461538462,0.472911963882619,2.48245614035088,0.88719512195122,0.11280487804878,456.4,6.25205479452055
"Myles Turner","IND",74,2119,984,101,430,531,115,60,199,100,195,780,380,201,148,196,76,1,0,0,0,28.6351351351351,13.2972972972973,1.55405405405405,1.36486486486486,5.81081081081081,7.17567567567568,0.810810810810811,2.68918918918919,1.35135135135135,10.5405405405405,5.13513513513514,2.71621621621622,2,2.64864864864865,1.02702702702703,0.902439024390244,1,0.00314950548922959,0.00168626645942696,0.00416382413136042,0.00436583681923405,0.00347856035818839,0.111098566105905,0.0540413533834586,0.150510204081633,0.155459146782357,0.13254593175853,0.736318407960199,0.487179487179487,0.387755102040816,0.535897435897436,1.15,0.809792843691149,0.190207156308851,900.7,12.1716216216216
"Ekpe Udoh","UTA",51,320,119,27,63,90,28,10,31,13,36,72,50,30,19,0,0,1,0,0,0,6.27450980392157,2.33333333333333,0.549019607843137,0.529411764705882,1.23529411764706,1.76470588235294,0.196078431372549,0.607843137254902,0.254901960784314,1.41176470588235,0.980392156862745,0.588235294117647,0.372549019607843,0,0,0.621951219512195,0,0.000380885318311302,0.000410569224903956,0.00070573290362041,0.000639645859562198,0.000929912174961254,0.0129898482698395,0.0131270511017346,0.0236779794790845,0.0211338477021134,0.0329268292682927,0.633333333333333,0.694444444444444,0,0.694444444444444,2.15384615384615,0.7,0.3,145.9,2.86078431372549
"Tyler Ulis","CHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,0
"Jonas Valanciunas","TOT",49,1091,763,106,313,419,70,19,53,90,146,538,301,185,147,48,14,1,0,0,0,22.265306122449,15.5714285714286,1.42857142857143,2.16326530612245,6.38775510204082,8.55102040816327,0.387755102040816,1.08163265306122,1.83673469387755,10.9795918367347,6.14285714285714,3.77551020408163,3,0.979591836734694,0.285714285714286,0.597560975609756,0,0.00244214704093717,0.00102642306225989,0.00328557874018835,0.00317792308004711,0.00365076631651455,0.0196361016033147,0.00907323395981854,0.0255176613885505,0.0243788457044941,0.0296006702038537,0.794594594594595,0.559479553903346,0.291666666666667,0.572490706319703,0.777777777777778,0.747016706443914,0.252983293556086,622,12.6938775510204
